timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label
2026-03-23T03:41:02.595056,6,3,1,52,0,0,15,780,0,0,0,30,675000000,NORMAL
2026-03-23T03:41:02.595056,6,4294967294,31,1612,0,0,0,0,0,0,0,30,669000000,NORMAL
2026-03-23T03:41:02.595312,3,1,2,104,0,0,15,780,0,0,0,30,668000000,NORMAL
2026-03-23T03:41:02.595312,3,2,14,728,0,0,1,52,0,0,0,30,668000000,NORMAL
2026-03-23T03:41:02.595312,3,3,1,52,0,0,15,780,0,0,0,30,669000000,NORMAL
2026-03-23T03:41:02.595312,3,4294967294,31,1612,0,0,0,0,0,0,0,30,658000000,NORMAL
2026-03-23T03:41:02.595409,1,1,15,780,0,0,2,104,0,0,0,30,679000000,NORMAL
2026-03-23T03:41:02.595409,1,2,14,728,0,0,2,104,0,0,0,30,679000000,NORMAL
2026-03-23T03:41:02.595409,1,3,14,728,0,0,2,104,0,0,0,30,678000000,NORMAL
2026-03-23T03:41:02.595409,1,4,14,728,0,0,2,104,0,0,0,30,679000000,NORMAL
2026-03-23T03:41:02.595409,1,4294967294,8,416,0,0,0,0,0,0,0,30,675000000,NORMAL
2026-03-23T03:41:02.595517,5,1,2,104,0,0,14,728,0,0,0,30,614000000,NORMAL
2026-03-23T03:41:02.595517,5,2,14,728,0,0,1,52,0,0,0,30,615000000,NORMAL
2026-03-23T03:41:02.595517,5,3,1,52,0,0,14,728,0,0,0,30,614000000,NORMAL
2026-03-23T03:41:02.595517,5,4294967294,29,1508,0,0,0,0,0,0,0,30,611000000,NORMAL
2026-03-23T03:41:02.596473,10,1,15,780,0,0,1,52,0,0,0,30,656000000,NORMAL
2026-03-23T03:41:02.596473,10,2,10,856,0,0,15,780,0,0,0,30,654000000,NORMAL
2026-03-23T03:41:02.596473,10,3,9,786,0,0,15,780,0,0,0,30,653000000,NORMAL
2026-03-23T03:41:02.596473,10,4,10,856,0,0,15,780,0,0,0,30,655000000,NORMAL
2026-03-23T03:41:02.596473,10,5,10,856,0,0,15,780,0,0,0,30,652000000,NORMAL
2026-03-23T03:41:02.596473,10,4294967294,61,3172,0,0,0,0,0,0,0,30,646000000,NORMAL
2026-03-23T03:41:02.596605,9,1,14,728,0,0,1,52,0,0,0,30,630000000,NORMAL
2026-03-23T03:41:02.596605,9,2,10,856,0,0,14,728,0,0,0,30,631000000,NORMAL
2026-03-23T03:41:02.596605,9,3,10,856,0,0,14,728,0,0,0,30,631000000,NORMAL
2026-03-23T03:41:02.596605,9,4,10,856,0,0,14,728,0,0,0,30,630000000,NORMAL
2026-03-23T03:41:02.596605,9,5,9,786,0,0,14,728,0,0,0,30,632000000,NORMAL
2026-03-23T03:41:02.596605,9,4294967294,57,2964,0,0,0,0,0,0,0,30,626000000,NORMAL
2026-03-23T03:41:02.596719,2,1,1,52,0,0,14,728,0,0,0,30,636000000,NORMAL
2026-03-23T03:41:02.596719,2,2,1,52,0,0,14,728,0,0,0,30,637000000,NORMAL
2026-03-23T03:41:02.596719,2,3,1,52,0,0,14,728,0,0,0,30,637000000,NORMAL
2026-03-23T03:41:02.596719,2,4,2,104,0,0,14,728,0,0,0,30,638000000,NORMAL
2026-03-23T03:41:02.596719,2,4294967294,56,2912,0,0,0,0,0,0,0,30,632000000,NORMAL
2026-03-23T03:41:02.596820,8,1,14,728,0,0,1,52,0,0,0,30,644000000,NORMAL
2026-03-23T03:41:02.596820,8,2,10,856,0,0,14,728,0,0,0,30,644000000,NORMAL
2026-03-23T03:41:02.596820,8,3,10,856,0,0,14,728,0,0,0,30,645000000,NORMAL
2026-03-23T03:41:02.596820,8,4,10,856,0,0,14,728,0,0,0,30,643000000,NORMAL
2026-03-23T03:41:02.596820,8,5,10,872,0,0,14,728,0,0,0,30,642000000,NORMAL
2026-03-23T03:41:02.596820,8,4294967294,57,2964,0,0,0,0,0,0,0,30,638000000,NORMAL
2026-03-23T03:41:02.596928,4,1,2,104,0,0,14,728,0,0,0,30,619000000,NORMAL
2026-03-23T03:41:02.596928,4,2,14,728,0,0,1,52,0,0,0,30,619000000,NORMAL
2026-03-23T03:41:02.596928,4,3,1,52,0,0,14,728,0,0,0,30,620000000,NORMAL
2026-03-23T03:41:02.596928,4,4294967294,29,1508,0,0,0,0,0,0,0,30,615000000,NORMAL
2026-03-23T03:41:02.597025,7,1,15,780,0,0,1,52,0,0,0,30,625000000,NORMAL
2026-03-23T03:41:02.597025,7,2,10,856,0,0,15,780,0,0,0,30,625000000,NORMAL
2026-03-23T03:41:02.597025,7,3,10,872,0,0,15,780,0,0,0,30,625000000,NORMAL
2026-03-23T03:41:02.597025,7,4,9,786,0,0,15,780,0,0,0,30,625000000,NORMAL
2026-03-23T03:41:02.597025,7,5,10,876,0,0,15,780,0,0,0,30,624000000,NORMAL
2026-03-23T03:41:02.597025,7,4294967294,61,3172,0,0,0,0,0,0,0,30,620000000,NORMAL
2026-03-23T03:41:12.601582,3,1,2,104,0,0,21,1092,0,0,0,40,674000000,NORMAL
2026-03-23T03:41:12.601582,3,2,20,1040,0,0,3,94,0,0,0,40,674000000,NORMAL
2026-03-23T03:41:12.601582,3,3,2,73,0,0,21,1092,0,0,0,40,675000000,NORMAL
2026-03-23T03:41:12.601582,3,4294967294,45,2278,0,0,0,0,0,0,0,40,664000000,NORMAL
2026-03-23T03:41:12.601937,10,1,21,1092,0,0,2,73,0,0,0,40,663000000,NORMAL
2026-03-23T03:41:12.601937,10,2,10,856,0,0,21,1092,0,0,0,40,661000000,NORMAL
