timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label ,scenario
2026-03-22T10:55:23.383119,2,2,137901,20376956,0,0,182399,17151198,0,0,0,158,490000000,NORMAL,video_conference
2026-03-22T10:55:23.383119,2,3,91711,8785955,0,0,70474,10656683,0,0,0,158,489000000,NORMAL,video_conference
2026-03-22T10:55:23.383119,2,4,90743,8371991,0,0,67923,9748186,0,0,0,158,491000000,NORMAL,video_conference
2026-03-22T10:55:23.383119,2,4294967294,390,17225,0,0,0,0,0,0,0,158,484000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,1,267,16614,0,0,284,18210,0,0,0,158,463000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,2,71,5154,0,0,255,13286,0,0,0,158,464000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,3,71,5146,0,0,254,13188,0,0,0,158,463000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,4,70,5056,0,0,254,13188,0,0,0,158,464000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,5,70,5056,0,0,254,13188,0,0,0,158,462000000,NORMAL,video_conference
2026-03-22T10:55:23.383175,7,4294967294,546,25392,0,0,0,0,0,0,0,158,457000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,1,62940,9215005,0,0,83214,7910342,0,0,0,146,759000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,2,47620,3960015,0,0,14637,2121337,0,0,0,146,757000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,3,48739,3991189,0,0,15958,2354118,0,0,0,146,758000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,4,53049,4512938,0,0,19226,2845495,0,0,0,146,759000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,5,46533,3797314,0,0,13780,1925783,0,0,0,146,756000000,NORMAL,video_conference
2026-03-22T10:55:25.769608,10,4294967294,462,21113,0,0,0,0,0,0,0,146,749000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,1,49783,7686599,0,0,62425,6457926,0,0,0,111,297000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,2,31824,2767057,0,0,12474,2041220,0,0,0,111,298000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,3,32299,2931828,0,0,13459,2055242,0,0,0,111,298000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,4,31796,2829591,0,0,12387,1790297,0,0,0,111,296000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,5,31662,2769891,0,0,12055,1827980,0,0,0,111,299000000,NORMAL,video_conference
2026-03-22T10:55:28.018570,9,4294967294,370,16329,0,0,0,0,0,0,0,111,290000000,NORMAL,video_conference
2026-03-22T10:55:45.433312,1,1,0,0,0,0,0,0,0,0,0,0,537000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433312,1,2,0,0,0,0,0,0,0,0,0,0,537000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433312,1,3,0,0,0,0,0,0,0,0,0,0,536000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433312,1,4,0,0,0,0,0,0,0,0,0,0,537000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433312,1,4294967294,0,0,0,0,0,0,0,0,0,0,531000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433854,6,1,0,0,0,0,0,0,0,0,0,0,543000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433854,6,2,0,0,0,0,0,0,0,0,0,0,544000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433854,6,3,0,0,0,0,0,0,0,0,0,0,543000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.433854,6,4294967294,0,0,0,0,0,0,0,0,0,0,537000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,1,0,0,0,0,0,0,0,0,0,0,511000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,2,4,376,0,0,0,0,0,0,0,0,510000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,3,3,310,0,0,0,0,0,0,0,0,513000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,4,3,286,0,0,0,0,0,0,0,0,510000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,5,4,396,0,0,0,0,0,0,0,0,511000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437491,8,4294967294,0,0,0,0,0,0,0,0,0,0,502000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,1,0,0,0,0,0,0,0,0,0,0,520000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,2,4,376,0,0,0,0,0,0,0,0,519000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,3,4,396,0,0,0,0,0,0,0,0,519000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,4,4,396,0,0,0,0,0,0,0,0,521000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,5,2,200,0,0,0,0,0,0,0,0,518000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.437798,10,4294967294,0,0,0,0,0,0,0,0,0,0,513000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438072,3,1,0,0,0,0,0,0,0,0,0,0,530000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438072,3,2,0,0,0,0,0,0,0,0,0,0,530000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438072,3,3,0,0,0,0,0,0,0,0,0,0,530000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438072,3,4294967294,0,0,0,0,0,0,0,0,0,0,522000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438285,5,1,0,0,0,0,0,0,0,0,0,0,475000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438285,5,2,0,0,0,0,0,0,0,0,0,0,476000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438285,5,3,0,0,0,0,0,0,0,0,0,0,475000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438285,5,4294967294,0,0,0,0,0,0,0,0,0,0,471000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438498,2,1,0,0,0,0,0,0,0,0,0,0,502000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438498,2,2,0,0,0,0,0,0,0,0,0,0,503000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438498,2,3,0,0,0,0,0,0,0,0,0,0,503000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438498,2,4,0,0,0,0,0,0,0,0,0,0,503000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438498,2,4294967294,0,0,0,0,0,0,0,0,0,0,498000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438734,4,1,0,0,0,0,0,0,0,0,0,0,481000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438734,4,2,0,0,0,0,0,0,0,0,0,0,481000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438734,4,3,0,0,0,0,0,0,0,0,0,0,481000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438734,4,4294967294,0,0,0,0,0,0,0,0,0,0,476000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,1,0,0,0,0,0,0,0,0,0,0,498000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,2,4,396,0,0,0,0,0,0,0,0,498000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,3,3,286,0,0,0,0,0,0,0,0,497000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,4,3,310,0,0,0,0,0,0,0,0,498000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,5,4,396,0,0,0,0,0,0,0,0,497000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.438957,7,4294967294,0,0,0,0,0,0,0,0,0,0,490000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,1,0,0,0,0,0,0,0,0,0,0,488000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,2,3,286,0,0,0,0,0,0,0,0,489000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,3,5,482,0,0,0,0,0,0,0,0,489000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,4,5,482,0,0,0,0,0,0,0,0,489000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,5,3,286,0,0,0,0,0,0,0,0,489000000,NORMAL,hardware_degradation
2026-03-22T10:55:45.439206,9,4294967294,0,0,0,0,0,0,0,0,0,0,482000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.439968,6,1,4,208,0,0,1,52,0,0,0,10,545000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.439968,6,2,1,52,0,0,4,208,0,0,0,10,546000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.439968,6,3,1,52,0,0,5,260,0,0,0,10,545000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.439968,6,4294967294,10,520,0,0,0,0,0,0,0,10,539000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440253,1,1,1,52,0,0,4,208,0,0,0,10,540000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440253,1,2,1,52,0,0,4,208,0,0,0,10,540000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440253,1,3,1,52,0,0,4,208,0,0,0,10,539000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440253,1,4,1,52,0,0,4,208,0,0,0,10,540000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440253,1,4294967294,16,832,0,0,0,0,0,0,0,10,534000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440533,5,1,4,208,0,0,1,52,0,0,0,10,478000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440533,5,2,2,104,0,0,4,208,0,0,0,10,479000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440533,5,3,1,52,0,0,4,208,0,0,0,10,478000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440533,5,4294967294,9,468,0,0,0,0,0,0,0,10,474000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,1,4,208,0,0,1,52,0,0,0,10,491000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,2,8,716,0,0,4,208,0,0,0,10,492000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,3,9,802,0,0,4,208,0,0,0,10,492000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,4,9,802,0,0,4,208,0,0,0,10,492000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,5,8,716,0,0,4,208,0,0,0,10,492000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.440791,9,4294967294,17,884,0,0,0,0,0,0,0,10,485000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441056,3,1,4,208,0,0,1,52,0,0,0,10,533000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441056,3,2,1,52,0,0,4,208,0,0,0,10,533000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441056,3,3,1,52,0,0,4,208,0,0,0,10,533000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441056,3,4294967294,9,468,0,0,0,0,0,0,0,10,525000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,1,4,208,0,0,1,52,0,0,0,10,500000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,2,8,716,0,0,4,208,0,0,0,10,501000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,3,8,716,0,0,4,208,0,0,0,10,500000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,4,8,716,0,0,4,208,0,0,0,10,500000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,5,8,716,0,0,4,208,0,0,0,10,500000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441289,7,4294967294,17,884,0,0,0,0,0,0,0,10,492000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441540,2,1,4,208,0,0,1,52,0,0,0,10,506000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441540,2,2,4,208,0,0,2,104,0,0,0,10,507000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441540,2,3,4,208,0,0,2,104,0,0,0,10,507000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441540,2,4,4,208,0,0,1,52,0,0,0,10,507000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441540,2,4294967294,6,312,0,0,0,0,0,0,0,10,502000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,1,5,260,0,0,1,52,0,0,0,10,525000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,2,9,806,0,0,5,260,0,0,0,10,524000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,3,8,716,0,0,5,260,0,0,0,10,524000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,4,8,716,0,0,5,260,0,0,0,10,526000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,5,8,716,0,0,5,260,0,0,0,10,523000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.441780,10,4294967294,21,1092,0,0,0,0,0,0,0,10,518000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442042,4,1,4,208,0,0,1,52,0,0,0,10,484000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442042,4,2,2,104,0,0,4,208,0,0,0,10,484000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442042,4,3,1,52,0,0,4,208,0,0,0,10,484000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442042,4,4294967294,9,468,0,0,0,0,0,0,0,10,479000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,1,4,208,0,0,1,52,0,0,0,10,516000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,2,9,806,0,0,4,208,0,0,0,10,514000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,3,8,716,0,0,4,208,0,0,0,10,517000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,4,8,716,0,0,4,208,0,0,0,10,515000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,5,9,802,0,0,4,208,0,0,0,10,515000000,NORMAL,hardware_degradation
2026-03-22T10:55:55.442263,8,4294967294,17,884,0,0,0,0,0,0,0,10,507000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.442374,6,1,9,468,0,0,1,52,0,0,0,20,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.442374,6,2,1,52,0,0,9,468,0,0,0,20,554000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.442374,6,3,1,52,0,0,10,520,0,0,0,20,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.442374,6,4294967294,20,1040,0,0,0,0,0,0,0,20,547000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445397,1,1,1,52,0,0,9,468,0,0,0,20,547000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445397,1,2,1,52,0,0,9,468,0,0,0,20,547000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445397,1,3,1,52,0,0,9,468,0,0,0,20,546000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445397,1,4,1,52,0,0,9,468,0,0,0,20,547000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445397,1,4294967294,36,1872,0,0,0,0,0,0,0,20,541000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,1,9,468,0,0,1,52,0,0,0,20,498000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,2,9,786,0,0,9,468,0,0,0,20,499000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,3,10,872,0,0,9,468,0,0,0,20,499000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,4,10,872,0,0,9,468,0,0,0,20,499000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,5,9,786,0,0,9,468,0,0,0,20,499000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445520,9,4294967294,37,1924,0,0,0,0,0,0,0,20,492000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,1,9,468,0,0,1,52,0,0,0,20,522000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,2,10,876,0,0,9,468,0,0,0,20,520000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,3,9,786,0,0,9,468,0,0,0,20,523000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,4,9,786,0,0,9,468,0,0,0,20,520000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,5,10,872,0,0,9,468,0,0,0,20,521000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445648,8,4294967294,37,1924,0,0,0,0,0,0,0,20,512000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,1,9,468,0,0,1,52,0,0,0,20,508000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,2,9,786,0,0,9,468,0,0,0,20,508000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,3,9,786,0,0,9,468,0,0,0,20,507000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,4,9,786,0,0,9,468,0,0,0,20,508000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,5,9,786,0,0,9,468,0,0,0,20,507000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445773,7,4294967294,37,1924,0,0,0,0,0,0,0,20,500000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,1,10,520,0,0,1,52,0,0,0,20,530000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,2,10,876,0,0,10,520,0,0,0,20,529000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,3,9,786,0,0,10,520,0,0,0,20,529000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,4,9,786,0,0,10,520,0,0,0,20,531000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,5,9,786,0,0,10,520,0,0,0,20,528000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.445887,10,4294967294,41,2132,0,0,0,0,0,0,0,20,523000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446005,3,1,9,468,0,0,1,52,0,0,0,20,540000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446005,3,2,1,52,0,0,9,468,0,0,0,20,540000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446005,3,3,1,52,0,0,9,468,0,0,0,20,540000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446005,3,4294967294,19,988,0,0,0,0,0,0,0,20,532000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446097,2,1,9,468,0,0,1,52,0,0,0,20,512000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446097,2,2,9,468,0,0,2,104,0,0,0,20,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446097,2,3,9,468,0,0,2,104,0,0,0,20,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446097,2,4,9,468,0,0,1,52,0,0,0,20,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446097,2,4294967294,6,312,0,0,0,0,0,0,0,20,508000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446584,4,1,9,468,0,0,1,52,0,0,0,20,491000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446584,4,2,2,104,0,0,9,468,0,0,0,20,491000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446584,4,3,1,52,0,0,9,468,0,0,0,20,491000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446584,4,4294967294,19,988,0,0,0,0,0,0,0,20,486000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446683,5,1,9,468,0,0,1,52,0,0,0,20,486000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446683,5,2,2,104,0,0,9,468,0,0,0,20,487000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446683,5,3,1,52,0,0,9,468,0,0,0,20,486000000,NORMAL,hardware_degradation
2026-03-22T10:56:05.446683,5,4294967294,19,988,0,0,0,0,0,0,0,20,482000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449014,3,1,14,728,0,0,1,52,0,0,0,30,546000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449014,3,2,1,52,0,0,14,728,0,0,0,30,546000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449014,3,3,1,52,0,0,14,728,0,0,0,30,546000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449014,3,4294967294,29,1508,0,0,0,0,0,0,0,30,538000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449365,1,1,1,52,0,0,14,728,0,0,0,30,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449365,1,2,1,52,0,0,14,728,0,0,0,30,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449365,1,3,1,52,0,0,14,728,0,0,0,30,552000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449365,1,4,1,52,0,0,14,728,0,0,0,30,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449365,1,4294967294,56,2912,0,0,0,0,0,0,0,30,547000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449799,6,1,14,728,0,0,1,52,0,0,0,30,559000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449799,6,2,1,52,0,0,14,728,0,0,0,30,560000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449799,6,3,1,52,0,0,15,780,0,0,0,30,559000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.449799,6,4294967294,30,1560,0,0,0,0,0,0,0,30,553000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,1,14,728,0,0,1,52,0,0,0,30,527000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,2,10,876,0,0,14,728,0,0,0,30,525000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,3,9,786,0,0,14,728,0,0,0,30,528000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,4,10,856,0,0,14,728,0,0,0,30,526000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,5,11,942,0,0,14,728,0,0,0,30,526000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452637,8,4294967294,57,2964,0,0,0,0,0,0,0,30,518000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,1,15,780,0,0,1,52,0,0,0,30,536000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,2,10,876,0,0,15,780,0,0,0,30,535000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,3,10,856,0,0,15,780,0,0,0,30,535000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,4,9,786,0,0,15,780,0,0,0,30,537000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,5,10,856,0,0,15,780,0,0,0,30,534000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.452951,10,4294967294,61,3172,0,0,0,0,0,0,0,30,529000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453235,5,1,14,728,0,0,1,52,0,0,0,30,491000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453235,5,2,2,104,0,0,14,728,0,0,0,30,492000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453235,5,3,1,52,0,0,14,728,0,0,0,30,491000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453235,5,4294967294,29,1508,0,0,0,0,0,0,0,30,487000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453458,2,1,14,728,0,0,1,52,0,0,0,30,517000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453458,2,2,14,728,0,0,2,104,0,0,0,30,519000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453458,2,3,14,728,0,0,2,104,0,0,0,30,519000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453458,2,4,14,728,0,0,1,52,0,0,0,30,518000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453458,2,4294967294,6,312,0,0,0,0,0,0,0,30,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453696,4,1,14,728,0,0,1,52,0,0,0,30,497000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453696,4,2,2,104,0,0,14,728,0,0,0,30,497000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453696,4,3,1,52,0,0,14,728,0,0,0,30,497000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453696,4,4294967294,29,1508,0,0,0,0,0,0,0,30,492000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,1,14,728,0,0,1,52,0,0,0,30,514000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,2,9,786,0,0,14,728,0,0,0,30,514000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,3,9,786,0,0,14,728,0,0,0,30,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,4,10,856,0,0,14,728,0,0,0,30,514000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,5,10,856,0,0,14,728,0,0,0,30,513000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.453939,7,4294967294,57,2964,0,0,0,0,0,0,0,30,506000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,1,14,728,0,0,1,52,0,0,0,30,504000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,2,10,856,0,0,14,728,0,0,0,30,505000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,3,11,942,0,0,14,728,0,0,0,30,505000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,4,10,872,0,0,14,728,0,0,0,30,505000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,5,10,856,0,0,14,728,0,0,0,30,505000000,NORMAL,hardware_degradation
2026-03-22T10:56:15.454198,9,4294967294,57,2964,0,0,0,0,0,0,0,30,498000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,1,20,1040,0,0,2,73,0,0,0,40,510000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,2,10,856,0,0,20,1040,0,0,0,40,511000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,3,11,942,0,0,20,1040,0,0,0,40,511000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,4,11,942,0,0,20,1040,0,0,0,40,511000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,5,10,856,0,0,20,1040,0,0,0,40,511000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456277,9,4294967294,82,4233,0,0,0,0,0,0,0,40,504000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,1,20,1040,0,0,2,73,0,0,0,40,519000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,2,10,856,0,0,20,1040,0,0,0,40,519000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,3,10,856,0,0,20,1040,0,0,0,40,518000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,4,10,856,0,0,20,1040,0,0,0,40,519000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,5,10,856,0,0,20,1040,0,0,0,40,518000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456413,7,4294967294,82,4233,0,0,0,0,0,0,0,40,511000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456530,6,1,20,1040,0,0,3,94,0,0,0,40,565000000,NORMAL,hardware_degradation
2026-03-22T10:56:25.456530,6,2,1,52,0,0,20,1040,0,0,0,40,566000000,NORMAL,hardware_degradation
